"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2023,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",600
2023,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",181
2023,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",618
2023,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",214
2023,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",134
2023,8,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",97
2023,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",103
2023,8,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",7
2023,8,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",517
2023,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",479
2023,8,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",465
2023,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",299
2023,8,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",41
2023,8,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",317
2023,8,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",155
2023,8,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",335
2023,8,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",257
2023,8,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",523
2023,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",228
2023,8,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",63
2023,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",330
2023,8,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",38
2023,8,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",306
2023,8,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",40
2023,8,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",230
2023,8,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",930
2023,8,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",454
2023,8,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",221
2023,8,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",342
2023,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",666
2023,8,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",461
2023,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",229
2023,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",155
2023,8,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",531
2023,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",263
2023,8,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",598
2023,8,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",363
2023,8,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",478
2023,8,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",539
2023,8,99,"No consta",99,"No consta","Homes","Atur Registrat",19
2023,8,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",509
2023,8,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",197
2023,8,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",136
2023,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",186
2023,8,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",145
2023,8,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",248
2023,8,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",172
2023,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",190
2023,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",289
2023,8,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",209
2023,8,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",315
2023,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",17
2023,8,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",234
2023,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",79
2023,8,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",91
2023,8,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",107
2023,8,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",130
2023,8,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",230
2023,8,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",236
2023,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",128
2023,8,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",21
2023,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",13
2023,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",52
2023,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",49
2023,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",62
2023,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",121
2023,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",126
2023,8,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",89
2023,8,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",37
2023,8,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",82
2023,8,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",287
2023,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",183
2023,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",139
2023,8,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",59
2023,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",208
2023,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",57
2023,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",197
2023,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",69
2023,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",43
2023,8,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",31
2023,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",33
2023,8,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",2
2023,8,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",178
2023,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",176
2023,8,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",174
2023,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",108
2023,8,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",15
2023,8,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",110
2023,8,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",53
2023,8,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",116
2023,8,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",89
2023,8,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",195
2023,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",75
2023,8,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",21
2023,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",109
2023,8,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",13
2023,8,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",101
2023,8,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",18
2023,8,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",102
2023,8,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",411
2023,8,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",186
2023,8,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",90
2023,8,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",138
2023,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",249
2023,8,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",165
2023,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",77
2023,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",52
2023,8,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",178
2023,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",91
2023,8,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",207
2023,8,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",126
2023,8,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",168
2023,8,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",190
2023,8,99,"No consta",99,"No consta","Homes","Demanda No Aturats",15
2023,9,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",1335
2023,9,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",401
2023,9,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",425
2023,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",581
2023,9,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",580
2023,9,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",952
2023,9,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",643
2023,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",631
2023,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",986
2023,9,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",683
2023,9,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",927
2023,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",43
2023,9,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",883
2023,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",238
2023,9,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",355
2023,9,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",416
2023,9,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",427
2023,9,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",834
2023,9,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",838
2023,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",422
2023,9,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",99
2023,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",47
2023,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",226
2023,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",182
2023,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",275
2023,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",557
2023,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",424
2023,9,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",273
2023,9,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",111
2023,9,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",250
2023,9,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",979
2023,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",625
2023,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",482
2023,9,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",181
2023,9,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",752
2023,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",224
2023,9,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",765
2023,9,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",248
2023,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",153
2023,9,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",111
2023,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",118
2023,9,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",8
2023,9,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",689
2023,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",659
2023,9,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",636
2023,9,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",415
2023,9,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",57
2023,9,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",449
2023,9,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",219
2023,9,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",475
2023,9,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",364
2023,9,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",714
2023,9,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",315
2023,9,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",87
2023,9,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",454
2023,9,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",53
2023,9,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",421
2023,9,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",59
2023,9,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",336
2023,9,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1359
2023,9,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",597
2023,9,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",291
2023,9,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",448
2023,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",838
2023,9,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",583
2023,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",285
2023,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",182
2023,9,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",629
2023,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",319
2023,9,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",731
2023,9,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",466
2023,9,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",634
2023,9,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",716
2023,9,99,"No consta",99,"No consta","Dones","Atur Registrat",25
2023,9,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",429
2023,9,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",130
2023,9,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",132
2023,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",184
2023,9,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",195
2023,9,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",323
2023,9,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",209
2023,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",201
2023,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",331
2023,9,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",241
2023,9,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",300
2023,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",13
2023,9,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",284
2023,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",77
2023,9,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",122
2023,9,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",143
2023,9,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",167
2023,9,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",299
2023,9,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",286
2023,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",165
2023,9,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",29
2023,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",12
2023,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",62
2023,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",45
2023,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",83
2023,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",161
2023,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",177
2023,9,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",127
2023,9,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",56
2023,9,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",89
2023,9,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",321
2023,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",217
2023,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",166
2023,9,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",62
2023,9,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",254
2023,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",76
2023,9,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",259
2023,9,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",84
2023,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",52
2023,9,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",37
2023,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",40
2023,9,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",3
2023,9,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",240
2023,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",230
2023,9,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",216
2023,9,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",147
2023,9,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",21
2023,9,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",169
2023,9,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",82
2023,9,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",179
2023,9,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",137
2023,9,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",242
2023,9,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",93
2023,9,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",25
2023,9,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",131
2023,9,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",15
2023,9,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",122
2023,9,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",20
2023,9,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",114
2023,9,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",463
2023,9,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",221
2023,9,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",108
2023,9,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",164
2023,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",309
2023,9,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",197
2023,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",88
2023,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",54
2023,9,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",189
2023,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",95
2023,9,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",219
2023,9,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",148
2023,9,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",210
2023,9,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",238
2023,9,99,"No consta",99,"No consta","Dones","Demanda No Aturats",8
2023,9,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",1426
2023,9,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",457
2023,9,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",399
2023,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",549
2023,9,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",513
2023,9,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",772
2023,9,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",547
2023,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",576
2023,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",781
2023,9,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",581
2023,9,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",854
2023,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",50
2023,9,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",652
2023,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",216
2023,9,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",272
2023,9,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",319
2023,9,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",324
2023,9,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",636
2023,9,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",640
2023,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",321
2023,9,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",84
2023,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",41
2023,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",193
2023,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",159
2023,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",231
2023,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",400
2023,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",368
2023,9,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",241
2023,9,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",98
2023,9,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",206
2023,9,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",760
2023,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",491
2023,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",375
2023,9,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",148
2023,9,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",584
2023,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",186
2023,9,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",634
2023,9,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",219
2023,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",137
2023,9,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",99
2023,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",106
2023,9,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",7
2023,9,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",525
2023,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",486
2023,9,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",479
2023,9,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",302
2023,9,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",41
2023,9,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",321
2023,9,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",157
2023,9,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",340
2023,9,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",261
2023,9,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",538
2023,9,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",231
2023,9,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",64
